snapped_at,price,market_cap,total_volume,hash_rate
2019-02-01 00:00:00 UTC,3431.9436,60101226569.3737,4330022381.1964,39310584118812300000
2019-02-02 00:00:00 UTC,3464.4901,60678990333.1717,3765731026.2154,44802503958940500000
2019-02-03 00:00:00 UTC,3486.5816,61071179758.4358,3310421843.8212,45669649196855400000
2019-02-04 00:00:00 UTC,3454.0258,60524138032.4739,2375918195.0821,41622971419918900000
2019-02-05 00:00:00 UTC,3464.0035,60723961265.7836,4454914648.7151,39888680944088900000
2019-02-06 00:00:00 UTC,3469.8947,60825168548.9150,3653777871.7193,42490116657833800000
2019-02-07 00:00:00 UTC,3405.8369,59682137962.3529,4211212356.0141,42490116657833800000
2019-02-08 00:00:00 UTC,3394.0147,59482397752.9923,3297274818.3709,47403939672685400000
2019-02-09 00:00:00 UTC,3664.2821,64226481382.1611,6293135761.3640,50294423799068600000
2019-02-10 00:00:00 UTC,3667.4083,64286029202.0536,4883557856.5113,47114891260047100000
2019-02-11 00:00:00 UTC,3675.6916,64439836442.2557,5081021129.8858,43357261895748800000
2019-02-12 00:00:00 UTC,3631.4445,63670312531.2994,5446022475.7821,40466777769365600000
2019-02-13 00:00:00 UTC,3633.9650,63712841387.2763,5532706261.9523,43691361641039200000
2019-02-14 00:00:00 UTC,3610.0623,63267872020.6566,5635612273.2886,38568926138296700000
2019-02-15 00:00:00 UTC,3589.6618,62991824523.8991,11971659893.3452,46101919524682700000
2019-02-16 00:00:00 UTC,3601.2292,63165603231.8512,4506367416.9669,42486082699217400000
2019-02-17 00:00:00 UTC,3622.5917,63547140519.0775,4019925054.6432,38267606402841200000
2019-02-18 00:00:00 UTC,3665.0755,64383522064.4013,4945386865.2875,45197960318316400000
2019-02-19 00:00:00 UTC,3886.5202,68147457622.5221,9588927258.7469,47909837937415400000
2019-02-20 00:00:00 UTC,3915.0100,68719418872.0439,5969708630.0567,46704558995593600000
2019-02-21 00:00:00 UTC,3976.8089,69790459105.5014,6377580055.1254,47005878731049100000
2019-02-22 00:00:00 UTC,3934.8136,69059468752.5118,6838246918.2283,39171565609207500000
2019-02-23 00:00:00 UTC,3973.6413,69748877117.1937,5999302845.7979,35857048519197700000
2019-02-24 00:00:00 UTC,4115.3379,72266544791.7358,8493566414.7073,48813797143781700000
2019-02-25 00:00:00 UTC,3742.8689,66108588220.3957,11112465191.1377,43088722170128300000
2019-02-26 00:00:00 UTC,3824.6835,67154603799.9467,9049456993.5167,41280803757395700000
2019-02-27 00:00:00 UTC,3809.2098,66890485485.3712,2992667601.1648,43162133913636100000
2019-02-28 00:00:00 UTC,3813.3779,67155912259.1890,7731184275.9769,48595129790877100000
2019-03-01 00:00:00 UTC,3815.6076,67016664287.2375,7627783000.6088,42558467705053800000
2019-03-02 00:00:00 UTC,3815.7539,67085713233.7827,5524886886.0748,45274965643674300000
2019-03-03 00:00:00 UTC,3819.6457,67101767698.9015,3291046239.4080,48896962895168200000
2019-03-04 00:00:00 UTC,3806.9543,66885712070.3521,6749676086.6498,39841969766433400000
2019-03-05 00:00:00 UTC,3712.8125,65238057881.5519,3608196680.9515,44067633226509600000
2019-03-06 00:00:00 UTC,3852.4617,67733767403.2078,9088065055.1939,41351135287889200000
2019-03-07 00:00:00 UTC,3860.5108,67888909504.1979,8477459044.1472,44973132539383100000
2019-03-08 00:00:00 UTC,3871.6372,68020879276.3161,6098011809.5392,38634637349268700000
2019-03-09 00:00:00 UTC,3861.8793,67914021946.0785,9387592412.2548,42860300809345000000
2019-03-10 00:00:00 UTC,3941.6009,69292799411.1972,8968209821.6456,44067633226509600000
2019-03-11 00:00:00 UTC,3923.5598,68962957216.0179,8576340543.9667,41652968392180300000
2019-03-12 00:00:00 UTC,3860.3592,67983966610.1097,6459945402.4860,41049302183598000000
2019-03-13 00:00:00 UTC,3876.4809,68203157396.3240,8326845840.6685,42839445354340200000
2019-03-14 00:00:00 UTC,3865.8178,67968370343.9120,7240802846.7493,43141131589229900000
2019-03-15 00:00:00 UTC,3876.6987,68177693410.0605,8610482287.3453,40727641710112200000
2019-03-16 00:00:00 UTC,3925.4606,69031558676.1564,8157372614.8116,46761366407906600000
2019-03-17 00:00:00 UTC,4007.7095,70497099778.1464,8463266884.8030,46157993938127100000
2019-03-18 00:00:00 UTC,3980.9901,70051219293.3237,6533306536.9898,49174856287024300000
2019-03-19 00:00:00 UTC,3986.7069,70152235369.2381,7639543944.6020,44046190293899100000
2019-03-20 00:00:00 UTC,4013.5770,70618508801.7723,7503839510.9745,48571483817244900000
2019-03-21 00:00:00 UTC,4045.5726,71208656536.9581,9137227916.1454,52493404870811200000
2019-03-22 00:00:00 UTC,3983.3178,70175421257.0859,9845582434.3666,48571483817244900000
2019-03-23 00:00:00 UTC,3989.1585,70227188528.5043,9404569962.8453,43141131589229900000
2019-03-24 00:00:00 UTC,4008.9454,70485598083.6817,9206940724.6471,48571483817244900000
2019-03-25 00:00:00 UTC,3993.3949,70330401859.6031,9883972400.7828,43744504059009400000
2019-03-26 00:00:00 UTC,3927.5773,69206266248.8843,10661215003.0178,47567250844293600000
2019-03-27 00:00:00 UTC,3938.6597,69368692535.3340,19375985748.4685,46933020833036400000
2019-03-28 00:00:00 UTC,4036.1609,71134892682.4923,16215886403.3115,42493410754235600000
2019-03-29 00:00:00 UTC,4028.3913,70961529493.3493,15160882530.7643,47250135838665000000
2019-03-30 00:00:00 UTC,4103.3229,72303023146.2002,16340416942.4684,46298790821779100000
2019-03-31 00:00:00 UTC,4103.8564,72305792937.3489,13007834059.5937,46615905827407700000
2019-04-01 00:00:00 UTC,4103.5217,72310769858.1364,9729996888.2567,44078985782378700000
2019-04-02 00:00:00 UTC,4146.3219,73066822741.9934,12393581266.9334,44078985782378700000
2019-04-03 00:00:00 UTC,4862.2304,86200568432.5752,24241877355.4661,43127640765492900000
2019-04-04 00:00:00 UTC,4955.8318,87673795383.5263,27840300618.8515,49787055883694000000
2019-04-05 00:00:00 UTC,4899.0216,86482892583.4129,23773239680.7782,45030330799264600000
2019-04-06 00:00:00 UTC,5014.9558,88332459637.7143,20072621554.0533,44396100788007400000
2019-04-07 00:00:00 UTC,5041.8691,88955701285.4604,19652913084.1138,50104170889322600000
2019-04-08 00:00:00 UTC,5176.9779,91102196906.1929,22875598540.2669,44078985782378700000
2019-04-09 00:00:00 UTC,5266.8948,92817357385.1690,21960916922.8119,44809649515031700000
2019-04-10 00:00:00 UTC,5172.1753,91255525157.8774,15780870292.5536,47034242044146800000
2019-04-11 00:00:00 UTC,5308.9057,93646653914.3836,19407452726.8693,41949459120455200000
2019-04-12 00:00:00 UTC,5047.7932,89079171479.8637,19758274668.3445,47034242044146800000
2019-04-13 00:00:00 UTC,5082.4652,89668931907.9205,15595642633.8384,49894432438723300000
2019-04-14 00:00:00 UTC,5072.9872,89473995793.9539,12260233700.5831,47987638842338900000
2019-04-15 00:00:00 UTC,5149.3145,90952758268.0811,12373544680.8946,42902855918647400000
2019-04-16 00:00:00 UTC,5039.8810,89148028192.0952,13837248984.6368,38771469793148000000
2019-04-17 00:00:00 UTC,5213.5984,91835875597.9114,13646324289.8416,46080845245954600000
2019-04-18 00:00:00 UTC,5218.9572,92156851198.5877,14530488675.9542,46080845245954600000
2019-04-19 00:00:00 UTC,5274.7670,93215173176.9856,15343841014.0640,43856252716839500000
2019-04-20 00:00:00 UTC,5280.3544,93210585886.9135,16257796673.8861,47352040976877500000
2019-04-21 00:00:00 UTC,5307.6892,93900276128.9137,14990889921.7869,48305437775069700000
2019-04-22 00:00:00 UTC,5311.1648,93759009855.0688,16383813161.8303,41631660187724500000
2019-04-23 00:00:00 UTC,5380.9358,94990455842.8902,17199396916.7295,51161359684696200000
2019-04-24 00:00:00 UTC,5557.9257,98039931169.2538,19400647819.9403,42318655541662300000
2019-04-25 00:00:00 UTC,5452.1018,96218396013.2434,20538511242.2626,36634060021140500000
2019-04-26 00:00:00 UTC,5203.0886,91817406863.8962,19329534423.7932,51477170546947400000
2019-04-27 00:00:00 UTC,5295.8473,93049690718.1504,19632024917.7112,45160953301923200000
2019-04-28 00:00:00 UTC,5256.9778,93148101239.9593,14876251954.3976,47687440199932900000
2019-04-29 00:00:00 UTC,5257.8032,92775167509.0026,15573084968.7404,43266088128415900000
2019-04-30 00:00:00 UTC,5199.7550,91885324029.7989,15442022886.7301,51477170546947400000
2019-05-01 00:00:00 UTC,5292.8040,93534079555.9595,16794865767.2017,51477170546947400000
2019-05-02 00:00:00 UTC,5354.5868,94579889910.0348,14566414699.6927,44213520715169600000
2019-05-03 00:00:00 UTC,5450.7066,96389607751.5058,16512618030.6092,54003657444957100000
2019-05-04 00:00:00 UTC,5731.4931,101175865117.0340,20006287572.0822,58109198654222900000
2019-05-05 00:00:00 UTC,5803.9433,102653043813.2180,19242843059.8261,48003251062184100000
2019-05-06 00:00:00 UTC,5749.3238,101764683178.6800,16184057012.2708,43978000711204700000
2019-05-07 00:00:00 UTC,5715.7571,101101531131.0390,16811224132.0400,42978500695040900000
2019-05-08 00:00:00 UTC,5841.0538,103982497546.4310,19408267639.1922,50308167480241700000
2019-05-09 00:00:00 UTC,5957.8567,105271848239.8500,16672412472.1121,42312167350931700000
2019-05-10 00:00:00 UTC,6168.2690,109284325643.2060,18401396126.0397,50641334152296300000
2019-05-11 00:00:00 UTC,6370.2338,112684642518.9290,20801839693.0422,49975000808187100000
2019-05-12 00:00:00 UTC,7258.2613,129323693413.3590,32480039429.7687,41645834006822600000
2019-05-13 00:00:00 UTC,6953.7514,122826926577.3600,31545333636.5380,43311667367095500000
2019-05-14 00:00:00 UTC,7805.9816,138089773338.2710,32078035930.7724,52640334184623800000
2019-05-15 00:00:00 UTC,7990.0556,141341132028.9980,35426123184.6436,55638834233115000000
2019-05-16 00:00:00 UTC,8192.2231,144615566025.0120,30893707828.0364,50641334152296300000
2019-05-17 00:00:00 UTC,7875.9132,139525363820.1600,35026947533.9309,49641834136132500000
2019-05-18 00:00:00 UTC,7343.3715,130123159718.1970,33030146385.7816,48642334119968800000
2019-05-19 00:00:00 UTC,7300.6552,129270047519.9940,22478772524.4319,50308167480241700000
2019-05-20 00:00:00 UTC,8168.7307,144597541605.2450,30747684364.4558,50993232042902900000
2019-05-21 00:00:00 UTC,7976.8517,141109768386.1670,28621475467.7696,54326123026099200000
2019-05-22 00:00:00 UTC,7958.3655,141016653223.2170,25314342979.0472,53659544829459900000
2019-05-23 00:00:00 UTC,7665.7969,135913068220.7890,24589881451.3952,50993232042902900000
2019-05-24 00:00:00 UTC,7861.8128,139495233992.3290,25345060242.5915,55659279419377700000
2019-05-25 00:00:00 UTC,7977.2449,141356836449.3930,27368459147.1985,52659677534501000000
2019-05-26 00:00:00 UTC,8037.6274,142301375408.9520,23978335158.4849,50993232042902900000
2019-05-27 00:00:00 UTC,8631.0806,152778982387.8010,29224396883.3716,46660473764747700000
2019-05-28 00:00:00 UTC,8816.0339,156351517828.8390,33136840741.2635,54992701222738400000
2019-05-29 00:00:00 UTC,8726.9781,154706420284.5460,27335990651.1503,55659279419377700000
2019-05-30 00:00:00 UTC,8650.6774,153190671229.7860,28214892246.8248,54659412124418800000
2019-05-31 00:00:00 UTC,8310.8911,147528939419.4210,33295240431.3568,57992303107615000000
2019-06-01 00:00:00 UTC,8575.6464,152037344606.2080,30329343188.8107,53326255731140300000
2019-06-02 00:00:00 UTC,8554.2617,151754429106.1440,26683797989.8598,43386260576385500000
2019-06-03 00:00:00 UTC,8743.7055,155008799790.3250,25133975363.2612,55994233735335200000
2019-06-04 00:00:00 UTC,8173.6328,145118113641.6530,24486741553.2743,48577778935953000000
2019-06-05 00:00:00 UTC,7683.6363,136045887609.9620,25442100899.7476,44127906056323700000
2019-06-06 00:00:00 UTC,7812.4489,138590833268.1020,24641673547.4773,57106701955242500000
2019-06-07 00:00:00 UTC,7821.1239,138816674700.5400,24560046377.8252,59331638395057100000
2019-06-08 00:00:00 UTC,8036.1082,142810130543.3050,23629265497.4149,58219170175149800000
2019-06-09 00:00:00 UTC,7942.5393,140990840427.8200,19829877310.7078,58589992915118900000
2019-06-10 00:00:00 UTC,7668.0296,136055336062.2730,20152037017.9227,45982019756169300000
2019-06-11 00:00:00 UTC,8002.7300,141925422733.4340,21741587787.8651,54510942775458700000
2019-06-12 00:00:00 UTC,7897.9755,140220553937.8460,21017248550.2967,58219170175149800000
2019-06-13 00:00:00 UTC,8145.0591,144409895371.7690,22181532883.4991,53027651815582300000
2019-06-14 00:00:00 UTC,8227.6257,145982200973.5860,22919390183.8396,48577778935953000000
2019-06-15 00:00:00 UTC,8671.5054,154448670610.8730,23291543613.4255,55994233735335200000
2019-06-16 00:00:00 UTC,8818.6095,156571955413.4690,21892878336.7852,62246626624728900000
2019-06-17 00:00:00 UTC,8978.7726,159990740760.3480,27305637341.2810,53775192232014300000
2019-06-18 00:00:00 UTC,9312.8683,165478791606.0270,27464356714.4034,47882020480560700000
2019-06-19 00:00:00 UTC,9094.0217,161689176435.3160,25029522786.9119,48986990183958200000
2019-06-20 00:00:00 UTC,9285.9287,164856060873.0580,22298101529.4607,60036687217933800000
2019-06-21 00:00:00 UTC,9548.3146,169961289184.5470,24707058599.1199,65193212500455700000
2019-06-22 00:00:00 UTC,10118.3595,179686819951.0700,28580960082.6178,53038545763082600000
2019-06-23 00:00:00 UTC,10704.9221,190271555704.1030,40190146696.5642,48986990183958200000
2019-06-24 00:00:00 UTC,10846.1251,193006026351.0630,29108428088.3637,51933576059685100000
2019-06-25 00:00:00 UTC,11045.5504,196224565118.8450,27529761440.9896,66666505438319100000
2019-06-26 00:00:00 UTC,11808.4199,209906767119.2150,33544426408.4593,65193212500455700000
2019-06-27 00:00:00 UTC,12996.1243,231104555834.9650,56948964491.4655,53775192232014300000
2019-06-28 00:00:00 UTC,11178.6830,198805331511.7230,49628524363.0049,60773333686865500000
2019-06-29 00:00:00 UTC,12352.1969,219700496726.0260,44872003180.5463,56010016168590600000
2019-06-30 00:00:00 UTC,11972.5557,213020899675.1290,37724824506.9274,64293187573804700000
2019-07-01 00:00:00 UTC,10888.0972,193705059813.9270,34920211165.4047,68631991643202500000
2019-07-02 00:00:00 UTC,10639.0463,189075622551.3630,37463414436.6303,59954383504406800000
2019-07-03 00:00:00 UTC,10822.7642,191741802293.9790,39264695559.4057,56404452902172200000
2019-07-04 00:00:00 UTC,11975.6374,213139916541.6470,39944515601.6729,62321003905896600000
2019-07-05 00:00:00 UTC,11229.6056,199869428146.8400,32487314999.6641,67843118176039300000
2019-07-06 00:00:00 UTC,10987.2489,195514947598.0140,31349147296.8411,65870934508131200000
2019-07-07 00:00:00 UTC,11279.4764,200989208002.5710,28013279880.5907,74548542646926900000
2019-07-08 00:00:00 UTC,11436.4307,203441013269.8730,25828700446.9477,70209738577529000000
2019-07-09 00:00:00 UTC,12260.2827,217909027168.1320,30917398835.9888,60348820237988400000
2019-07-10 00:00:00 UTC,12544.1673,223082925042.6270,35885342263.0426,70209738577529000000
2019-07-11 00:00:00 UTC,12166.3983,216918064309.9090,42163626088.1624,69389601656905500000
2019-07-12 00:00:00 UTC,11385.0605,202244103401.2140,37061858272.5271,58125055933381800000
2019-07-13 00:00:00 UTC,11804.5628,210058300503.6450,30078548879.9306,58125055933381800000
2019-07-14 00:00:00 UTC,11418.5119,202979011731.3030,28485045772.4438,73895419946314900000
2019-07-15 00:00:00 UTC,10285.4611,183265698057.3040,29857566850.9916,63532037880673200000
2019-07-16 00:00:00 UTC,10911.3452,195225460386.1360,37553147017.3278,65334365196437000000
2019-07-17 00:00:00 UTC,9538.8271,170100385848.0830,34409824868.7392,65784947025377900000
2019-07-18 00:00:00 UTC,9657.3031,172236725014.4110,33328381504.6166,72994256288433000000
2019-07-19 00:00:00 UTC,10636.1557,189588944050.2420,34034952895.2317,59927383249145600000
2019-07-20 00:00:00 UTC,10536.5658,187718958960.5780,28858600367.9898,54520401301854300000
2019-07-21 00:00:00 UTC,10774.2811,190839615019.1940,26163874235.1363,53168655815031500000
2019-07-22 00:00:00 UTC,10607.4636,189302289398.0000,22814710058.3029,79752983722547200000
2019-07-23 00:00:00 UTC,10343.3181,184582963699.3010,21903683695.2551,67136692512200700000
2019-07-24 00:00:00 UTC,9936.3808,177060329754.3130,22986552398.1529,71191928972669300000
2019-07-25 00:00:00 UTC,9799.3063,175298806837.8980,33861034798.8304,64075122463396500000
2019-07-26 00:00:00 UTC,9878.2319,176569486287.9300,21622492404.3219,62282811345539200000
2019-07-27 00:00:00 UTC,9845.9994,175634298896.9340,19942172080.9222,67211666919646600000
2019-07-28 00:00:00 UTC,9447.6784,168472890623.8360,21257664351.4711,74380911391075600000
2019-07-29 00:00:00 UTC,9534.7554,170325673262.3850,18649152592.7214,68107822478575300000
2019-07-30 00:00:00 UTC,9510.5936,169247002246.2780,18424113909.5043,78413611406254400000
2019-07-31 00:00:00 UTC,9568.4375,170790961770.5810,20138691741.0841,75277066950004300000
2019-08-01 00:00:00 UTC,10062.9963,179525433372.0440,22957330875.7138,63627044683932200000
2019-08-02 00:00:00 UTC,10361.3120,185025579624.9600,23668036460.1225,76621300288397200000
2019-08-03 00:00:00 UTC,10529.1719,187993708173.3290,24128945574.5785,63627044683932200000
2019-08-04 00:00:00 UTC,10791.2005,192658484290.1800,22296222952.5098,75725144729468600000
2019-08-05 00:00:00 UTC,10951.5938,195575205441.6480,23160251364.7593,77517455847325800000
2019-08-06 00:00:00 UTC,11818.5255,210831100251.7490,30944497414.3718,74828989170539900000
2019-08-07 00:00:00 UTC,11510.1642,204493918413.8680,31588470767.8430,70981530881164500000
2019-08-08 00:00:00 UTC,11970.6576,213446022648.5740,30083670251.8027,79916269034038400000
2019-08-09 00:00:00 UTC,12024.3316,214023992147.5210,26678574728.1353,75945274299427800000
2019-08-10 00:00:00 UTC,11852.5616,211775940827.0320,26240065034.9935,70485156539338200000
2019-08-11 00:00:00 UTC,11327.8426,202567916483.0440,24949094386.5127,72967028248469800000
2019-08-12 00:00:00 UTC,11549.9984,206323428608.1970,23042219585.4786,74952525615775100000
2019-08-13 00:00:00 UTC,11381.2414,203438784510.7800,19933740545.5564,75945274299427800000
2019-08-14 00:00:00 UTC,10903.6550,194716791550.1680,22886684527.8674,66017787462901300000
2019-08-15 00:00:00 UTC,10016.2174,178691691521.2500,26620934497.8541,77930771666733100000
2019-08-16 00:00:00 UTC,10295.8771,183808182261.6290,31003755661.5587,75448899957601400000
2019-08-17 00:00:00 UTC,10324.9936,184635409004.2460,28168163140.7520,77930771666733100000
2019-08-18 00:00:00 UTC,10224.2187,182893178091.0650,20998246406.6627,72967028248469800000
2019-08-19 00:00:00 UTC,10309.8724,184381498343.8280,19708814223.2401,63535915753769600000
2019-08-20 00:00:00 UTC,10895.9718,194884121164.6420,22097997941.5537,62543167070117000000
2019-08-21 00:00:00 UTC,10743.7893,192182485883.7510,19460170323.0146,82514504790375700000
2019-08-22 00:00:00 UTC,10124.0582,181094936743.7670,22757336326.1925,77452265232683900000
2019-08-23 00:00:00 UTC,10127.7899,181311699889.6720,20144228964.4731,68846457984607900000
2019-08-24 00:00:00 UTC,10385.5091,187878412535.8620,18313019852.7507,71377577763453800000
2019-08-25 00:00:00 UTC,10145.0125,181764456091.2020,21187546608.0017,77452265232683900000
2019-08-26 00:00:00 UTC,10090.0616,180491202154.3330,17899166778.0101,80995832923068200000
2019-08-27 00:00:00 UTC,10334.9119,184989701185.5520,23392461462.6058,78464713144222300000
2019-08-28 00:00:00 UTC,10167.8894,181891056658.0320,20937236587.0267,69352681940377100000
2019-08-29 00:00:00 UTC,9753.4870,174174790993.2400,22948105441.5708,68340234028838800000
2019-08-30 00:00:00 UTC,9485.1414,169825879929.6370,20461661030.3937,76439817321145600000
2019-08-31 00:00:00 UTC,9588.9875,171703455568.1710,16388578393.6079,83526952701914100000
2019-09-01 00:00:00 UTC,9607.2893,172069023390.1020,15364904438.8647,80995832923068200000
2019-09-02 00:00:00 UTC,9729.2662,174169160998.9330,15003447441.3079,84033176657683200000
2019-09-03 00:00:00 UTC,10323.0227,184367332385.8430,20258697359.1237,76573476779946300000
2019-09-04 00:00:00 UTC,10620.1652,190297653628.6030,23588848898.3165,79786349931552500000
2019-09-05 00:00:00 UTC,10573.5152,189378108188.9300,21198071664.6621,87818532810567800000
2019-09-06 00:00:00 UTC,10570.2499,189354988380.2550,18952591605.0508,72825124769739200000
2019-09-07 00:00:00 UTC,10350.7483,185513074361.8910,23555216964.1564,88354011669168800000
2019-09-08 00:00:00 UTC,10461.5477,187490153206.3290,18658457493.7489,84605659658961700000
2019-09-09 00:00:00 UTC,10404.3339,186487925900.2950,16804085431.1596,80321828790153500000
2019-09-10 00:00:00 UTC,10321.9316,185101736449.4780,21012460993.6567,94779757972381100000
2019-09-11 00:00:00 UTC,10121.1023,181228983504.8700,17425806760.6617,78179913355749400000
2019-09-12 00:00:00 UTC,10150.7100,182006412816.3420,19989784060.8020,97457152265386200000
2019-09-13 00:00:00 UTC,10401.3199,186490286819.0850,17986804176.9414,98528109982588300000
2019-09-14 00:00:00 UTC,10355.6269,185791118116.5250,16650634275.9244,84605659658961700000
2019-09-15 00:00:00 UTC,10349.5520,185709926005.0550,16529697331.0775,80321828790153500000
2019-09-16 00:00:00 UTC,10305.6750,184860740267.8440,13781855194.2744,91618125626060000000
2019-09-17 00:00:00 UTC,10268.4217,184216635305.2960,17580630287.9539,86889448174392400000
2019-09-18 00:00:00 UTC,10203.0710,183148194810.2710,17279102873.1520,96346803077727600000
2019-09-19 00:00:00 UTC,10158.8545,182304851001.8150,18848349197.5459,87480532855850900000
2019-09-20 00:00:00 UTC,10253.2324,183793185092.9420,23532550737.7605,102848734573770000000
2019-09-21 00:00:00 UTC,10178.4426,182621118150.3810,17281137871.7927,87480532855850900000
2019-09-22 00:00:00 UTC,9997.1999,179541584400.5740,15973816316.0634,89253786900226200000
2019-09-23 00:00:00 UTC,10041.3042,180261864537.8740,16268084726.8931,98120057122103000000
2019-09-24 00:00:00 UTC,9699.5049,174073117682.9460,17797331461.8632,98120057122103000000
2019-09-25 00:00:00 UTC,8702.7135,158225996381.2360,27762368999.1486,67383653686263500000
2019-09-26 00:00:00 UTC,8446.2441,151968918856.4790,25000732108.2125,92800294988976900000
2019-09-27 00:00:00 UTC,8098.8098,145450672156.7950,22627889543.8223,92209210307518500000
2019-09-28 00:00:00 UTC,8183.4823,147034755881.7830,19755414533.4721,101075480529395000000
2019-09-29 00:00:00 UTC,8225.1104,147518938470.1240,17936691398.4112,83726816318447400000
2019-09-30 00:00:00 UTC,8064.3810,144886125387.5560,16673592219.8841,100852756019948000000
2019-10-01 00:00:00 UTC,8271.2909,148699326425.1380,21681424234.6806,86263992570521500000
2019-10-02 00:00:00 UTC,8366.5039,150346803070.6140,17832872037.1165,82458228192410300000
2019-10-03 00:00:00 UTC,8350.1322,150093691781.8930,17676173879.1487,90704051011651300000
2019-10-04 00:00:00 UTC,8176.3547,146959035399.7720,17383555314.2769,93875521326744000000
2019-10-05 00:00:00 UTC,8156.5196,146603545122.0720,16931274118.1277,93241227263725500000
2019-10-06 00:00:00 UTC,8140.2425,146326858013.4350,16751341177.8002,93241227263725500000
2019-10-07 00:00:00 UTC,7890.2343,141846566055.1000,16860212059.0760,100218461956929000000
2019-10-08 00:00:00 UTC,8182.2516,147113201630.4360,21702135918.5126,94509815389762600000
2019-10-09 00:00:00 UTC,8180.6911,147101302074.6930,19349468269.4987,98315579767873800000
2019-10-10 00:00:00 UTC,8573.0601,154173400068.1520,21622617282.7713,102755638209003000000
2019-10-11 00:00:00 UTC,8561.5193,153974523119.1620,21307956536.7699,87532580696558600000
2019-10-12 00:00:00 UTC,8277.8484,148684409190.1710,22522161253.6062,102755638209003000000
2019-10-13 00:00:00 UTC,8308.4710,149460560799.4890,18009645880.9185,100875176084609000000
2019-10-14 00:00:00 UTC,8289.4972,149295847366.5470,17006193531.8921,86002553969570800000
2019-10-15 00:00:00 UTC,8347.3504,150188449071.3590,17384052860.8070,91822275666759800000
2019-10-16 00:00:00 UTC,8175.8631,147132917995.7110,17879549108.6342,87295825457835000000
2019-10-17 00:00:00 UTC,8010.3022,144153894666.3100,18700096464.7866,98935268852213000000
2019-10-18 00:00:00 UTC,8079.9315,145395122717.3460,17154383746.9438,92468911410891900000
2019-10-19 00:00:00 UTC,7957.3141,143241128773.4470,18867966948.3336,96995361619816700000
2019-10-20 00:00:00 UTC,7949.8023,143016860664.0910,16704267725.1433,103461719061137000000
2019-10-21 00:00:00 UTC,8208.3626,147845092519.8540,18477598769.7904,91822275666759800000
2019-10-22 00:00:00 UTC,8220.9185,147972317568.9600,17608633115.7399,94408818643288200000
2019-10-23 00:00:00 UTC,8045.2942,144778678025.7700,19789278104.4870,102815083317005000000
2019-10-24 00:00:00 UTC,7468.5325,134533554377.1570,23372887462.7367,109281440758326000000
2019-10-25 00:00:00 UTC,7433.9153,133881191476.3520,18827850066.7239,108634805014194000000
2019-10-26 00:00:00 UTC,8652.0300,155391555503.1160,33573878835.9482,90520752858841600000
2019-10-27 00:00:00 UTC,9217.2360,166118326255.2480,49973845766.7479,93923788680602600000
2019-10-28 00:00:00 UTC,9502.0201,171191596562.4590,38396780063.8031,95285003009307000000
2019-10-29 00:00:00 UTC,9239.8973,166074573773.0510,36102429175.3556,78269823900502200000
2019-10-30 00:00:00 UTC,9407.1634,169552821617.4670,32395177164.6472,91201360023193800000
2019-10-31 00:00:00 UTC,9171.8745,165289440818.6280,30846909824.0246,90520752858841600000
2019-11-01 00:00:00 UTC,9151.8246,165197797836.5070,30452200168.0083,91201360023193800000
2019-11-02 00:00:00 UTC,9233.4138,166428932044.7360,28239184318.8184,89840145694489400000
2019-11-03 00:00:00 UTC,9302.8346,167702162283.4780,24723381192.2558,88478931365785100000
2019-11-04 00:00:00 UTC,9204.2864,166118344447.8200,24204135432.7603,91201360023193800000
2019-11-05 00:00:00 UTC,9378.9539,169099256441.5160,30915689705.6593,93923788680602600000
2019-11-06 00:00:00 UTC,9300.3740,167676477990.5680,30247351915.7982,89840145694489400000
2019-11-07 00:00:00 UTC,9340.0487,168462131862.3960,28787468129.5814,98007431666715700000
2019-11-08 00:00:00 UTC,9221.0738,166326340114.0130,27099310469.6538,89840145694489400000
2019-11-09 00:00:00 UTC,8795.8961,158619022798.0200,30263888374.6471,91881967187546000000
2019-11-10 00:00:00 UTC,8809.7837,159050488591.9670,22726115538.6608,80936306116133200000
2019-11-11 00:00:00 UTC,9043.6733,162996713000.8220,24973742612.6873,91053344380649900000
2019-11-12 00:00:00 UTC,8729.9174,157759659438.0030,24569575079.5969,104964271994360000000
2019-11-13 00:00:00 UTC,8806.7520,158722325407.9380,25677565875.9682,95479548621376000000
2019-11-14 00:00:00 UTC,8770.7808,158380664653.9700,22919706604.1916,85362510356859300000
2019-11-15 00:00:00 UTC,8652.0253,156230551241.2720,24149531741.8781,85362510356859300000
2019-11-16 00:00:00 UTC,8480.4355,152925645908.6670,27102692384.5754,106861216668957000000
2019-11-17 00:00:00 UTC,8496.3770,153343011226.4300,21153024163.0742,99905752862102000000
2019-11-18 00:00:00 UTC,8508.4994,153491320212.8410,22808991914.5634,93582603946779100000
2019-11-19 00:00:00 UTC,8202.8344,148089631526.6350,25563738775.7369,97376493295972800000
2019-11-20 00:00:00 UTC,8138.8316,146797393103.3090,24993518393.5511,88524084814520800000
2019-11-21 00:00:00 UTC,8095.8656,146173851045.9560,23442272034.8659,92950289055246800000
2019-11-22 00:00:00 UTC,7632.4948,137741605692.4730,26390689050.1006,89788714597585300000
2019-11-23 00:00:00 UTC,7293.0139,131796120680.4030,39111609334.1376,86627140139923900000
2019-11-24 00:00:00 UTC,7309.6892,132153647357.5840,23984198665.4314,85127203653075700000
